,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
123,240.85,98.35,179.255,353.995,157.515,116.46,45.305,44.615,103.97,71.755,74.345,269.795,181.245,158.58,52.185,132.965,117.585,157.285,55.055,96.115,66.055,36.715,80.205,141.375,132.74,224.945,48.835,124.005,88.135,70.25
124,240.765,98.345,179.245,353.95,157.56,116.515,45.315,44.615,103.93,71.76,74.365,269.86,181.26,158.555,52.195,132.955,117.565,157.305,55.065,96.085,66.055,36.715,80.185,141.37,132.69,224.92,48.825,124.055,88.125,70.235
125,240.6,98.285,178.995,353.68,157.47,116.545,45.295,44.615,103.905,71.73,74.395,269.675,181.23,158.515,52.165,132.925,117.485,157.27,55.055,96.065,66.025,36.695,80.175,141.28,132.615,225.17,48.815,124.06,88.175,70.225
126,240.54,98.275,178.995,353.645,157.465,116.485,45.285,44.615,103.905,71.72,74.385,269.49,181.23,158.48,52.165,132.94,117.475,157.235,55.055,96.065,66.045,36.695,80.195,141.225,132.655,225.345,48.815,124.075,88.155,70.215
127,240.555,98.29,178.985,353.8,157.565,116.555,45.285,44.625,103.94,71.715,74.405,269.53,181.225,158.49,52.165,132.96,117.485,157.22,55.065,96.065,66.035,36.695,80.195,141.255,132.67,225.355,48.835,124.125,88.135,70.22
128,240.53,98.35,179.125,353.93,157.645,116.595,45.285,44.645,103.91,71.74,74.395,269.51,181.315,158.56,52.175,132.97,117.555,157.265,55.055,96.065,66.035,36.715,80.225,141.275,132.695,225.52,48.835,124.2,88.165,70.205
129,240.36,98.29,179.035,353.68,157.525,116.56,45.275,44.635,103.86,71.71,74.345,269.305,181.325,158.435,52.165,132.975,117.485,157.25,55.055,96.045,66.035,36.715,80.205,141.19,132.595,225.53,48.825,124.15,88.195,70.215
130,240.305,98.295,179.075,353.57,157.46,116.5,45.275,44.635,103.85,71.73,74.335,269.37,181.385,158.495,52.175,132.975,117.505,157.25,55.045,96.055,66.045,36.695,80.205,141.175,132.565,225.57,48.835,124.185,88.225,70.22
131,240.25,98.295,179.15,353.59,157.455,116.575,45.295,44.635,103.815,71.75,74.395,269.245,181.4,158.52,52.195,132.99,117.455,157.24,55.045,96.025,66.065,36.695,80.205,141.2,132.615,225.575,48.835,124.21,88.235,70.215
132,240.335,98.275,179.115,353.64,157.38,116.565,45.305,44.625,103.83,71.745,74.385,269.15,181.37,158.52,52.205,132.96,117.455,157.27,55.045,96.005,66.045,36.695,80.205,141.2,132.595,225.58,48.845,124.205,88.205,70.205
